date,phc_id,medicine_id,quantity_used
2026-04-03,PHC003,MED009,18
2026-04-04,PHC003,MED009,21
2026-04-05,PHC003,MED009,14
2026-04-06,PHC003,MED009,23
2026-04-07,PHC003,MED009,16
2026-04-08,PHC003,MED009,23
2026-04-09,PHC003,MED009,16
2026-04-10,PHC003,MED009,18
2026-04-11,PHC003,MED009,14
2026-04-12,PHC003,MED009,14
2026-04-13,PHC003,MED009,18
2026-04-14,PHC003,MED009,18
2026-04-15,PHC003,MED009,24
2026-04-16,PHC003,MED009,13
2026-04-17,PHC003,MED009,15
2026-04-18,PHC003,MED009,16
2026-04-19,PHC003,MED009,13
2026-04-20,PHC003,MED009,21
2026-04-21,PHC003,MED009,21
2026-04-22,PHC003,MED009,18
2026-04-23,PHC003,MED009,20
2026-04-24,PHC003,MED009,15
2026-04-25,PHC003,MED009,19
2026-04-26,PHC003,MED009,16
2026-04-27,PHC003,MED009,27
2026-04-28,PHC003,MED009,25
2026-04-29,PHC003,MED009,21
2026-04-30,PHC003,MED009,15
2026-05-01,PHC003,MED009,18
2026-05-02,PHC003,MED009,20
2026-05-03,PHC003,MED009,12
2026-05-04,PHC003,MED009,29
2026-05-05,PHC003,MED009,17
2026-05-06,PHC003,MED009,20
2026-05-07,PHC003,MED009,23
2026-05-08,PHC003,MED009,17
2026-05-09,PHC003,MED009,23
2026-05-10,PHC003,MED009,9
2026-05-11,PHC003,MED009,19
2026-05-12,PHC003,MED009,17
2026-05-13,PHC003,MED009,15
2026-05-14,PHC003,MED009,22
2026-05-15,PHC003,MED009,21
2026-05-16,PHC003,MED009,20
2026-05-17,PHC003,MED009,14
2026-05-18,PHC003,MED009,25
2026-05-19,PHC003,MED009,18
2026-05-20,PHC003,MED009,15
2026-05-21,PHC003,MED009,12
2026-05-22,PHC003,MED009,19
2026-05-23,PHC003,MED009,18
2026-05-24,PHC003,MED009,15
2026-05-25,PHC003,MED009,17
2026-05-26,PHC003,MED009,19
2026-05-27,PHC003,MED009,21
2026-05-28,PHC003,MED009,15
2026-05-29,PHC003,MED009,16
2026-05-30,PHC003,MED009,17
2026-05-31,PHC003,MED009,13
2026-06-01,PHC003,MED009,21
2026-06-02,PHC003,MED009,15
2026-06-03,PHC003,MED009,20
2026-06-04,PHC003,MED009,16
2026-06-05,PHC003,MED009,16
2026-06-06,PHC003,MED009,16
2026-06-07,PHC003,MED009,9
2026-06-08,PHC003,MED009,20
2026-06-09,PHC003,MED009,16
2026-06-10,PHC003,MED009,19
2026-06-11,PHC003,MED009,17
2026-06-12,PHC003,MED009,17
2026-06-13,PHC003,MED009,14
2026-06-14,PHC003,MED009,10
2026-06-15,PHC003,MED009,25
2026-06-16,PHC003,MED009,15
2026-06-17,PHC003,MED009,13
2026-06-18,PHC003,MED009,19
2026-06-19,PHC003,MED009,15
2026-06-20,PHC003,MED009,13
2026-06-21,PHC003,MED009,10
2026-06-22,PHC003,MED009,23
2026-06-23,PHC003,MED009,13
2026-06-24,PHC003,MED009,17
2026-06-25,PHC003,MED009,14
2026-06-26,PHC003,MED009,16
2026-06-27,PHC003,MED009,17
2026-06-28,PHC003,MED009,9
2026-06-29,PHC003,MED009,18
2026-06-30,PHC003,MED009,19
2026-07-01,PHC003,MED009,14
2026-07-02,PHC003,MED009,18
2026-07-03,PHC003,MED009,19
2026-07-04,PHC003,MED009,11
2026-07-05,PHC003,MED009,12
2026-07-06,PHC003,MED009,17
2026-07-07,PHC003,MED009,15
2026-07-08,PHC003,MED009,9
2026-07-09,PHC003,MED009,14
2026-07-10,PHC003,MED009,10
2026-07-11,PHC003,MED009,15
2026-07-12,PHC003,MED009,7
2026-07-13,PHC003,MED009,17
2026-07-14,PHC003,MED009,9
2026-07-15,PHC003,MED009,16
2026-07-16,PHC003,MED009,17
2026-07-17,PHC003,MED009,13
2026-07-18,PHC003,MED009,22
2026-07-19,PHC003,MED009,9
2026-07-20,PHC003,MED009,17
2026-07-21,PHC003,MED009,21
2026-07-22,PHC003,MED009,36
2026-07-23,PHC003,MED009,39
2026-07-24,PHC003,MED009,0
2026-07-25,PHC003,MED009,0
2026-07-26,PHC003,MED009,25
2026-07-27,PHC003,MED009,38
2026-07-28,PHC003,MED009,28
2026-07-29,PHC003,MED009,35
2026-07-30,PHC003,MED009,16
2026-07-31,PHC003,MED009,11
2026-08-01,PHC003,MED009,18
2026-08-02,PHC003,MED009,9
2026-08-03,PHC003,MED009,20
2026-08-04,PHC003,MED009,13
2026-08-05,PHC003,MED009,17
2026-08-06,PHC003,MED009,19
2026-08-07,PHC003,MED009,15
2026-08-08,PHC003,MED009,16
2026-08-09,PHC003,MED009,14
2026-08-10,PHC003,MED009,16
2026-08-11,PHC003,MED009,17
2026-08-12,PHC003,MED009,18
2026-08-13,PHC003,MED009,17
2026-08-14,PHC003,MED009,16
2026-08-15,PHC003,MED009,22
2026-08-16,PHC003,MED009,10
2026-08-17,PHC003,MED009,15
2026-08-18,PHC003,MED009,19
2026-08-19,PHC003,MED009,18
2026-08-20,PHC003,MED009,18
2026-08-21,PHC003,MED009,14
2026-08-22,PHC003,MED009,17
2026-08-23,PHC003,MED009,12
2026-08-24,PHC003,MED009,18
2026-08-25,PHC003,MED009,18
2026-08-26,PHC003,MED009,14
2026-08-27,PHC003,MED009,19
2026-03-01,PHC003,MED010,3
2026-03-02,PHC003,MED010,7
2026-03-03,PHC003,MED010,3
2026-03-04,PHC003,MED010,4
2026-03-05,PHC003,MED010,4
2026-03-06,PHC003,MED010,3
2026-03-07,PHC003,MED010,5
2026-03-08,PHC003,MED010,3
2026-03-09,PHC003,MED010,5
2026-03-10,PHC003,MED010,3
2026-03-11,PHC003,MED010,5
2026-03-12,PHC003,MED010,6
2026-03-13,PHC003,MED010,5
2026-03-14,PHC003,MED010,4
2026-03-15,PHC003,MED010,4
2026-03-16,PHC003,MED010,5
2026-03-17,PHC003,MED010,4
2026-03-18,PHC003,MED010,4
2026-03-19,PHC003,MED010,4
2026-03-20,PHC003,MED010,5
2026-03-21,PHC003,MED010,5
2026-03-22,PHC003,MED010,4
2026-03-23,PHC003,MED010,4
2026-03-24,PHC003,MED010,5
2026-03-25,PHC003,MED010,4
2026-03-26,PHC003,MED010,6
2026-03-27,PHC003,MED010,4
2026-03-28,PHC003,MED010,3
2026-03-29,PHC003,MED010,5
2026-03-30,PHC003,MED010,6
2026-03-31,PHC003,MED010,5
2026-04-01,PHC003,MED010,5
2026-04-02,PHC003,MED010,6
2026-04-03,PHC003,MED010,3
2026-04-04,PHC003,MED010,5
2026-04-05,PHC003,MED010,3
2026-04-06,PHC003,MED010,8
2026-04-07,PHC003,MED010,6
2026-04-08,PHC003,MED010,4
2026-04-09,PHC003,MED010,3
2026-04-10,PHC003,MED010,5
2026-04-11,PHC003,MED010,5
2026-04-12,PHC003,MED010,4
2026-04-13,PHC003,MED010,4
2026-04-14,PHC003,MED010,6
2026-04-15,PHC003,MED010,5
2026-04-16,PHC003,MED010,6
2026-04-17,PHC003,MED010,4
2026-04-18,PHC003,MED010,4
2026-04-19,PHC003,MED010,2
2026-04-20,PHC003,MED010,7
2026-04-21,PHC003,MED010,2
2026-04-22,PHC003,MED010,5
2026-04-23,PHC003,MED010,5
2026-04-24,PHC003,MED010,4
2026-04-25,PHC003,MED010,5
2026-04-26,PHC003,MED010,4
2026-04-27,PHC003,MED010,5
2026-04-28,PHC003,MED010,5
2026-04-29,PHC003,MED010,5
2026-04-30,PHC003,MED010,4
2026-05-01,PHC003,MED010,4
2026-05-02,PHC003,MED010,5
2026-05-03,PHC003,MED010,3
2026-05-04,PHC003,MED010,8
2026-05-05,PHC003,MED010,5
2026-05-06,PHC003,MED010,6
2026-05-07,PHC003,MED010,4
2026-05-08,PHC003,MED010,4
2026-05-09,PHC003,MED010,4
2026-05-10,PHC003,MED010,3
2026-05-11,PHC003,MED010,6
2026-05-12,PHC003,MED010,4
2026-05-13,PHC003,MED010,4
2026-05-14,PHC003,MED010,5
2026-05-15,PHC003,MED010,4
2026-05-16,PHC003,MED010,4
2026-05-17,PHC003,MED010,1
2026-05-18,PHC003,MED010,6
2026-05-19,PHC003,MED010,5
2026-05-20,PHC003,MED010,4
2026-05-21,PHC003,MED010,4
2026-05-22,PHC003,MED010,4
2026-05-23,PHC003,MED010,4
2026-05-24,PHC003,MED010,2
2026-05-25,PHC003,MED010,5
2026-05-26,PHC003,MED010,4
2026-05-27,PHC003,MED010,4
2026-05-28,PHC003,MED010,3
2026-05-29,PHC003,MED010,3
2026-05-30,PHC003,MED010,5
2026-05-31,PHC003,MED010,3
2026-06-01,PHC003,MED010,6
2026-06-02,PHC003,MED010,4
2026-06-03,PHC003,MED010,5
2026-06-04,PHC003,MED010,3
2026-06-05,PHC003,MED010,3
2026-06-06,PHC003,MED010,4
2026-06-07,PHC003,MED010,2
2026-06-08,PHC003,MED010,4
2026-06-09,PHC003,MED010,3
2026-06-10,PHC003,MED010,6
2026-06-11,PHC003,MED010,4
2026-06-12,PHC003,MED010,4
2026-06-13,PHC003,MED010,3
2026-06-14,PHC003,MED010,4
2026-06-15,PHC003,MED010,6
2026-06-16,PHC003,MED010,5
2026-06-17,PHC003,MED010,4
2026-06-18,PHC003,MED010,4
2026-06-19,PHC003,MED010,4
2026-06-20,PHC003,MED010,3
2026-06-21,PHC003,MED010,3
2026-06-22,PHC003,MED010,6
2026-06-23,PHC003,MED010,4
2026-06-24,PHC003,MED010,6
2026-06-25,PHC003,MED010,4
2026-06-26,PHC003,MED010,5
2026-06-27,PHC003,MED010,4
2026-06-28,PHC003,MED010,3
2026-06-29,PHC003,MED010,4
2026-06-30,PHC003,MED010,5
2026-07-01,PHC003,MED010,3
2026-07-02,PHC003,MED010,3
2026-07-03,PHC003,MED010,4
2026-07-04,PHC003,MED010,3
2026-07-05,PHC003,MED010,3
2026-07-06,PHC003,MED010,5
2026-07-07,PHC003,MED010,3
2026-07-08,PHC003,MED010,4
2026-07-09,PHC003,MED010,4
2026-07-10,PHC003,MED010,4
2026-07-11,PHC003,MED010,2
2026-07-12,PHC003,MED010,3
2026-07-13,PHC003,MED010,6
2026-07-14,PHC003,MED010,4
2026-07-15,PHC003,MED010,4
2026-07-16,PHC003,MED010,4
2026-07-17,PHC003,MED010,2
2026-07-18,PHC003,MED010,4
2026-07-19,PHC003,MED010,2
2026-07-20,PHC003,MED010,3
2026-07-21,PHC003,MED010,3
2026-07-22,PHC003,MED010,8
2026-07-23,PHC003,MED010,9
2026-07-24,PHC003,MED010,9
2026-07-25,PHC003,MED010,9
2026-07-26,PHC003,MED010,7
2026-07-27,PHC003,MED010,10
2026-07-28,PHC003,MED010,8
2026-07-29,PHC003,MED010,7
2026-07-30,PHC003,MED010,0
2026-07-31,PHC003,MED010,0
2026-08-01,PHC003,MED010,0
2026-08-02,PHC003,MED010,2
2026-08-03,PHC003,MED010,4
2026-08-04,PHC003,MED010,4
2026-08-05,PHC003,MED010,4
2026-08-06,PHC003,MED010,4
2026-08-07,PHC003,MED010,4
2026-08-08,PHC003,MED010,3
2026-08-09,PHC003,MED010,2
2026-08-10,PHC003,MED010,5
2026-08-11,PHC003,MED010,3
2026-08-12,PHC003,MED010,4
2026-08-13,PHC003,MED010,4
2026-08-14,PHC003,MED010,4
2026-08-15,PHC003,MED010,4
2026-08-16,PHC003,MED010,3
2026-08-17,PHC003,MED010,4
2026-08-18,PHC003,MED010,5
2026-08-19,PHC003,MED010,4
2026-08-20,PHC003,MED010,5
2026-08-21,PHC003,MED010,6
2026-08-22,PHC003,MED010,4
2026-08-23,PHC003,MED010,3
2026-08-24,PHC003,MED010,6
2026-08-25,PHC003,MED010,4
2026-08-26,PHC003,MED010,3
2026-08-27,PHC003,MED010,4
2026-03-01,PHC004,MED001,32
2026-03-02,PHC004,MED001,50
2026-03-03,PHC004,MED001,56
2026-03-04,PHC004,MED001,29
2026-03-05,PHC004,MED001,44
2026-03-06,PHC004,MED001,34
2026-03-07,PHC004,MED001,34
2026-03-08,PHC004,MED001,36
2026-03-09,PHC004,MED001,49
2026-03-10,PHC004,MED001,44
2026-03-11,PHC004,MED001,39
2026-03-12,PHC004,MED001,70
2026-03-13,PHC004,MED001,37
2026-03-14,PHC004,MED001,39
2026-03-15,PHC004,MED001,35
2026-03-16,PHC004,MED001,49
2026-03-17,PHC004,MED001,60
2026-03-18,PHC004,MED001,35
2026-03-19,PHC004,MED001,45
2026-03-20,PHC004,MED001,56
2026-03-21,PHC004,MED001,40
2026-03-22,PHC004,MED001,32
2026-03-23,PHC004,MED001,46
2026-03-24,PHC004,MED001,45
2026-03-25,PHC004,MED001,55
2026-03-26,PHC004,MED001,44
2026-03-27,PHC004,MED001,44
2026-03-28,PHC004,MED001,50
2026-03-29,PHC004,MED001,40
2026-03-30,PHC004,MED001,61
2026-03-31,PHC004,MED001,47
2026-04-01,PHC004,MED001,39
2026-04-02,PHC004,MED001,62
2026-04-03,PHC004,MED001,49
2026-04-04,PHC004,MED001,47
2026-04-05,PHC004,MED001,29
2026-04-06,PHC004,MED001,54
2026-04-07,PHC004,MED001,54
2026-04-08,PHC004,MED001,52
2026-04-09,PHC004,MED001,45
2026-04-10,PHC004,MED001,34
2026-04-11,PHC004,MED001,51
2026-04-12,PHC004,MED001,30
2026-04-13,PHC004,MED001,66
2026-04-14,PHC004,MED001,43
2026-04-15,PHC004,MED001,41
2026-04-16,PHC004,MED001,48
2026-04-17,PHC004,MED001,41
2026-04-18,PHC004,MED001,42
2026-04-19,PHC004,MED001,31
2026-04-20,PHC004,MED001,55
2026-04-21,PHC004,MED001,39
2026-04-22,PHC004,MED001,53
2026-04-23,PHC004,MED001,50
2026-04-24,PHC004,MED001,44
2026-04-25,PHC004,MED001,38
2026-04-26,PHC004,MED001,34
2026-04-27,PHC004,MED001,68
2026-04-28,PHC004,MED001,60
2026-04-29,PHC004,MED001,39
2026-04-30,PHC004,MED001,52
2026-05-01,PHC004,MED001,42
2026-05-02,PHC004,MED001,51
2026-05-03,PHC004,MED001,38
2026-05-04,PHC004,MED001,72
2026-05-05,PHC004,MED001,41
2026-05-06,PHC004,MED001,54
2026-05-07,PHC004,MED001,63
2026-05-08,PHC004,MED001,104
2026-05-09,PHC004,MED001,68
2026-05-10,PHC004,MED001,58
2026-05-11,PHC004,MED001,117
2026-05-12,PHC004,MED001,82
2026-05-13,PHC004,MED001,92
2026-05-14,PHC004,MED001,77
2026-05-15,PHC004,MED001,78
2026-05-16,PHC004,MED001,37
2026-05-17,PHC004,MED001,21
2026-05-18,PHC004,MED001,60
2026-05-19,PHC004,MED001,40
2026-05-20,PHC004,MED001,35
2026-05-21,PHC004,MED001,36
2026-05-22,PHC004,MED001,46
2026-05-23,PHC004,MED001,47
2026-05-24,PHC004,MED001,29
2026-05-25,PHC004,MED001,44
2026-05-26,PHC004,MED001,47
2026-05-27,PHC004,MED001,50
2026-05-28,PHC004,MED001,61
2026-05-29,PHC004,MED001,39
2026-05-30,PHC004,MED001,46
2026-05-31,PHC004,MED001,37
2026-06-01,PHC004,MED001,47
2026-06-02,PHC004,MED001,41
2026-06-03,PHC004,MED001,41
2026-06-04,PHC004,MED001,37
2026-06-05,PHC004,MED001,49
2026-06-06,PHC004,MED001,42
2026-06-07,PHC004,MED001,24
2026-06-08,PHC004,MED001,70
2026-06-09,PHC004,MED001,39
2026-06-10,PHC004,MED001,51
2026-06-11,PHC004,MED001,43
2026-06-12,PHC004,MED001,39
2026-06-13,PHC004,MED001,44
2026-06-14,PHC004,MED001,34
2026-06-15,PHC004,MED001,52
2026-06-16,PHC004,MED001,44
2026-06-17,PHC004,MED001,35
2026-06-18,PHC004,MED001,34
2026-06-19,PHC004,MED001,26
2026-06-20,PHC004,MED001,28
2026-06-21,PHC004,MED001,29
2026-06-22,PHC004,MED001,36
2026-06-23,PHC004,MED001,31
2026-06-24,PHC004,MED001,40
2026-06-25,PHC004,MED001,35
2026-06-26,PHC004,MED001,40
2026-06-27,PHC004,MED001,26
2026-06-28,PHC004,MED001,23
2026-06-29,PHC004,MED001,39
2026-06-30,PHC004,MED001,36
2026-07-01,PHC004,MED001,37
2026-07-02,PHC004,MED001,36
2026-07-03,PHC004,MED001,49
2026-07-04,PHC004,MED001,63
2026-07-05,PHC004,MED001,25
2026-07-06,PHC004,MED001,56
2026-07-07,PHC004,MED001,42
2026-07-08,PHC004,MED001,36
2026-07-09,PHC004,MED001,35
2026-07-10,PHC004,MED001,42
2026-07-11,PHC004,MED001,47
2026-07-12,PHC004,MED001,32
2026-07-13,PHC004,MED001,39
2026-07-14,PHC004,MED001,23
2026-07-15,PHC004,MED001,36
2026-07-16,PHC004,MED001,49
2026-07-17,PHC004,MED001,113
2026-07-18,PHC004,MED001,81
2026-07-19,PHC004,MED001,21
2026-07-20,PHC004,MED001,0
2026-07-21,PHC004,MED001,113
2026-07-22,PHC004,MED001,80
2026-07-23,PHC004,MED001,85
2026-07-24,PHC004,MED001,37
2026-07-25,PHC004,MED001,30
2026-07-26,PHC004,MED001,30
2026-07-27,PHC004,MED001,33
2026-07-28,PHC004,MED001,39
2026-07-29,PHC004,MED001,46
2026-07-30,PHC004,MED001,39
2026-07-31,PHC004,MED001,37
2026-08-01,PHC004,MED001,26
2026-08-02,PHC004,MED001,23
2026-08-03,PHC004,MED001,50
2026-08-04,PHC004,MED001,43
2026-08-05,PHC004,MED001,28
2026-08-06,PHC004,MED001,35
2026-08-07,PHC004,MED001,35
2026-08-08,PHC004,MED001,54
2026-08-09,PHC004,MED001,25
2026-08-10,PHC004,MED001,48
2026-08-11,PHC004,MED001,40
2026-08-12,PHC004,MED001,34
2026-08-13,PHC004,MED001,45
2026-08-14,PHC004,MED001,52
2026-08-15,PHC004,MED001,46
2026-08-16,PHC004,MED001,28
2026-08-17,PHC004,MED001,49
2026-08-18,PHC004,MED001,31
2026-08-19,PHC004,MED001,36
2026-08-20,PHC004,MED001,40
2026-08-21,PHC004,MED001,39
2026-08-22,PHC004,MED001,39
2026-08-23,PHC004,MED001,35
2026-08-24,PHC004,MED001,59
2026-08-25,PHC004,MED001,39
2026-08-26,PHC004,MED001,53
2026-08-27,PHC004,MED001,46
2026-03-01,PHC004,MED002,12
2026-03-02,PHC004,MED002,21
2026-03-03,PHC004,MED002,13
2026-03-04,PHC004,MED002,17
2026-03-05,PHC004,MED002,17
2026-03-06,PHC004,MED002,14
2026-03-07,PHC004,MED002,18
2026-03-08,PHC004,MED002,14
2026-03-09,PHC004,MED002,14
2026-03-10,PHC004,MED002,17
2026-03-11,PHC004,MED002,17
2026-03-12,PHC004,MED002,23
2026-03-13,PHC004,MED002,18
2026-03-14,PHC004,MED002,19
2026-03-15,PHC004,MED002,15
2026-03-16,PHC004,MED002,21
2026-03-17,PHC004,MED002,21
2026-03-18,PHC004,MED002,17
2026-03-19,PHC004,MED002,21
2026-03-20,PHC004,MED002,24
2026-03-21,PHC004,MED002,17
2026-03-22,PHC004,MED002,12
2026-03-23,PHC004,MED002,26
2026-03-24,PHC004,MED002,11
2026-03-25,PHC004,MED002,0
2026-03-26,PHC004,MED002,20
2026-03-27,PHC004,MED002,16
2026-03-28,PHC004,MED002,20
2026-03-29,PHC004,MED002,13
2026-03-30,PHC004,MED002,27
2026-03-31,PHC004,MED002,23
2026-04-01,PHC004,MED002,13
2026-04-02,PHC004,MED002,15
2026-04-03,PHC004,MED002,15
2026-04-04,PHC004,MED002,16
2026-04-05,PHC004,MED002,12
2026-04-06,PHC004,MED002,21
2026-04-07,PHC004,MED002,21
2026-04-08,PHC004,MED002,16
2026-04-09,PHC004,MED002,18
2026-04-10,PHC004,MED002,19
2026-04-11,PHC004,MED002,25
2026-04-12,PHC004,MED002,12
2026-04-13,PHC004,MED002,21
2026-04-14,PHC004,MED002,18
2026-04-15,PHC004,MED002,18
2026-04-16,PHC004,MED002,28
2026-04-17,PHC004,MED002,14
2026-04-18,PHC004,MED002,12
2026-04-19,PHC004,MED002,17
2026-04-20,PHC004,MED002,25
2026-04-21,PHC004,MED002,19
2026-04-22,PHC004,MED002,19
2026-04-23,PHC004,MED002,24
2026-04-24,PHC004,MED002,11
2026-04-25,PHC004,MED002,0
2026-04-26,PHC004,MED002,0
2026-04-27,PHC004,MED002,26
2026-04-28,PHC004,MED002,17
2026-04-29,PHC004,MED002,18
2026-04-30,PHC004,MED002,19
2026-05-01,PHC004,MED002,21
2026-05-02,PHC004,MED002,18
2026-05-03,PHC004,MED002,13
2026-05-04,PHC004,MED002,26
2026-05-05,PHC004,MED002,20
2026-05-06,PHC004,MED002,19
2026-05-07,PHC004,MED002,41
2026-05-08,PHC004,MED002,42
2026-05-09,PHC004,MED002,41
2026-05-10,PHC004,MED002,33
2026-05-11,PHC004,MED002,58
2026-05-12,PHC004,MED002,41
2026-05-13,PHC004,MED002,38
2026-05-14,PHC004,MED002,54
2026-05-15,PHC004,MED002,20
2026-05-16,PHC004,MED002,0
2026-05-17,PHC004,MED002,0
2026-05-18,PHC004,MED002,0
2026-05-19,PHC004,MED002,0
2026-05-20,PHC004,MED002,15
2026-05-21,PHC004,MED002,15
2026-05-22,PHC004,MED002,18
2026-05-23,PHC004,MED002,19
2026-05-24,PHC004,MED002,12
2026-05-25,PHC004,MED002,18
2026-05-26,PHC004,MED002,20
2026-05-27,PHC004,MED002,18
2026-05-28,PHC004,MED002,20
2026-05-29,PHC004,MED002,13
2026-05-30,PHC004,MED002,19
2026-05-31,PHC004,MED002,12
2026-06-01,PHC004,MED002,27
2026-06-02,PHC004,MED002,15
2026-06-03,PHC004,MED002,17
2026-06-04,PHC004,MED002,18
2026-06-05,PHC004,MED002,16
2026-06-06,PHC004,MED002,18
2026-06-07,PHC004,MED002,14
2026-06-08,PHC004,MED002,20
2026-06-09,PHC004,MED002,17
2026-06-10,PHC004,MED002,17
2026-06-11,PHC004,MED002,18
2026-06-12,PHC004,MED002,15
2026-06-13,PHC004,MED002,15
2026-06-14,PHC004,MED002,12
2026-06-15,PHC004,MED002,23
2026-06-16,PHC004,MED002,15
2026-06-17,PHC004,MED002,15
2026-06-18,PHC004,MED002,17
2026-06-19,PHC004,MED002,16
2026-06-20,PHC004,MED002,17
2026-06-21,PHC004,MED002,12
2026-06-22,PHC004,MED002,11
2026-06-23,PHC004,MED002,23
2026-06-24,PHC004,MED002,18
2026-06-25,PHC004,MED002,12
2026-06-26,PHC004,MED002,23
2026-06-27,PHC004,MED002,19
2026-06-28,PHC004,MED002,12
2026-06-29,PHC004,MED002,19
2026-06-30,PHC004,MED002,17
2026-07-01,PHC004,MED002,16
2026-07-02,PHC004,MED002,14
2026-07-03,PHC004,MED002,17
2026-07-04,PHC004,MED002,25
2026-07-05,PHC004,MED002,12
2026-07-06,PHC004,MED002,24
2026-07-07,PHC004,MED002,15
2026-07-08,PHC004,MED002,16
2026-07-09,PHC004,MED002,16
2026-07-10,PHC004,MED002,21
2026-07-11,PHC004,MED002,17
2026-07-12,PHC004,MED002,13
2026-07-13,PHC004,MED002,20
2026-07-14,PHC004,MED002,15
2026-07-15,PHC004,MED002,21
2026-07-16,PHC004,MED002,23
2026-07-17,PHC004,MED002,42
2026-07-18,PHC004,MED002,46
2026-07-19,PHC004,MED002,18
2026-07-20,PHC004,MED002,16
2026-07-21,PHC004,MED002,0
2026-07-22,PHC004,MED002,0
2026-07-23,PHC004,MED002,0
2026-07-24,PHC004,MED002,15
2026-07-25,PHC004,MED002,17
2026-07-26,PHC004,MED002,9
2026-07-27,PHC004,MED002,14
2026-07-28,PHC004,MED002,16
2026-07-29,PHC004,MED002,19
2026-07-30,PHC004,MED002,9
2026-07-31,PHC004,MED002,15
2026-08-01,PHC004,MED002,14
2026-08-02,PHC004,MED002,11
2026-08-03,PHC004,MED002,19
2026-08-04,PHC004,MED002,18
2026-08-05,PHC004,MED002,17
2026-08-06,PHC004,MED002,15
2026-08-07,PHC004,MED002,15
2026-08-08,PHC004,MED002,15
2026-08-09,PHC004,MED002,10
2026-08-10,PHC004,MED002,18
2026-08-11,PHC004,MED002,17
2026-08-12,PHC004,MED002,15
2026-08-13,PHC004,MED002,19
2026-08-14,PHC004,MED002,21
2026-08-15,PHC004,MED002,19
2026-08-16,PHC004,MED002,11
2026-08-17,PHC004,MED002,19
2026-08-18,PHC004,MED002,17
2026-08-19,PHC004,MED002,15
2026-08-20,PHC004,MED002,16
2026-08-21,PHC004,MED002,14
2026-08-22,PHC004,MED002,18
2026-08-23,PHC004,MED002,10
2026-08-24,PHC004,MED002,23
2026-08-25,PHC004,MED002,11
2026-08-26,PHC004,MED002,19
2026-08-27,PHC004,MED002,23
2026-03-01,PHC004,MED003,10
2026-03-02,PHC004,MED003,20
2026-03-03,PHC004,MED003,16
2026-03-04,PHC004,MED003,10
2026-03-05,PHC004,MED003,12
2026-03-06,PHC004,MED003,19
2026-03-07,PHC004,MED003,16
2026-03-08,PHC004,MED003,10
2026-03-09,PHC004,MED003,19
2026-03-10,PHC004,MED003,14
2026-03-11,PHC004,MED003,10
2026-03-12,PHC004,MED003,14
2026-03-13,PHC004,MED003,18
2026-03-14,PHC004,MED003,13
2026-03-15,PHC004,MED003,12
2026-03-16,PHC004,MED003,21
2026-03-17,PHC004,MED003,16
2026-03-18,PHC004,MED003,14
2026-03-19,PHC004,MED003,17
2026-03-20,PHC004,MED003,17
2026-03-21,PHC004,MED003,10
2026-03-22,PHC004,MED003,13
2026-03-23,PHC004,MED003,20
2026-03-24,PHC004,MED003,18
2026-03-25,PHC004,MED003,15
2026-03-26,PHC004,MED003,12
2026-03-27,PHC004,MED003,16
2026-03-28,PHC004,MED003,13
2026-03-29,PHC004,MED003,14
2026-03-30,PHC004,MED003,14
2026-03-31,PHC004,MED003,18
2026-04-01,PHC004,MED003,15
2026-04-02,PHC004,MED003,17
2026-04-03,PHC004,MED003,14
2026-04-04,PHC004,MED003,17
2026-04-05,PHC004,MED003,11
2026-04-06,PHC004,MED003,17
2026-04-07,PHC004,MED003,18
2026-04-08,PHC004,MED003,13
2026-04-09,PHC004,MED003,14
2026-04-10,PHC004,MED003,15
2026-04-11,PHC004,MED003,17
2026-04-12,PHC004,MED003,7
2026-04-13,PHC004,MED003,25
2026-04-14,PHC004,MED003,11
2026-04-15,PHC004,MED003,17
2026-04-16,PHC004,MED003,14
2026-04-17,PHC004,MED003,11
2026-04-18,PHC004,MED003,13
2026-04-19,PHC004,MED003,9
2026-04-20,PHC004,MED003,20
2026-04-21,PHC004,MED003,13
2026-04-22,PHC004,MED003,18
2026-04-23,PHC004,MED003,16
2026-04-24,PHC004,MED003,18
2026-04-25,PHC004,MED003,17
2026-04-26,PHC004,MED003,9
2026-04-27,PHC004,MED003,14
2026-04-28,PHC004,MED003,19
2026-04-29,PHC004,MED003,16
2026-04-30,PHC004,MED003,15
2026-05-01,PHC004,MED003,16
2026-05-02,PHC004,MED003,15
2026-05-03,PHC004,MED003,10
2026-05-04,PHC004,MED003,15
2026-05-05,PHC004,MED003,14
2026-05-06,PHC004,MED003,13
2026-05-07,PHC004,MED003,23
2026-05-08,PHC004,MED003,37
2026-05-09,PHC004,MED003,36
2026-05-10,PHC004,MED003,21
2026-05-11,PHC004,MED003,57
2026-05-12,PHC004,MED003,36
2026-05-13,PHC004,MED003,28
2026-05-14,PHC004,MED003,15
2026-05-15,PHC004,MED003,0
2026-05-16,PHC004,MED003,15
2026-05-17,PHC004,MED003,11
2026-05-18,PHC004,MED003,20
2026-05-19,PHC004,MED003,15
2026-05-20,PHC004,MED003,16
2026-05-21,PHC004,MED003,14
2026-05-22,PHC004,MED003,13
2026-05-23,PHC004,MED003,13
2026-05-24,PHC004,MED003,6
2026-05-25,PHC004,MED003,14
2026-05-26,PHC004,MED003,11
2026-05-27,PHC004,MED003,15
2026-05-28,PHC004,MED003,14
